inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,69.83452377915606,68.83452377915606,67.83452377915606,66.83452377915606,65.83452377915606,64.83452377915606,63.83452377915606,62.83452377915606,61.83452377915606,60.83452377915606,59.83452377915606,58.83452377915606,57.83452377915606,56.83452377915606,56.420310216782966,57.50609665440987,55.24873734152916,53.920310216782966,53.62741699796952,52.62741699796952,52.71320343559643,inf,49.83452377915606,49.920310216782966,49.83452377915606,51.33452377915606,52.66295090390224,inf,45.17766952966369,42.17766952966369,39.17766952966369,37.17766952966369,36.17766952966369,35.17766952966369,34.64213562373095,32.14213562373095,30.14213562373095,28.14213562373095,26.14213562373095,24.64213562373095,23.52081528017131,21.692388155425117,22.106601717798213,inf
inf,70.24873734152915,69.9558441227157,68.9558441227157,68.66295090390224,inf,inf,inf,inf,62.9558441227157,61.9558441227157,60.74873734152915,59.24873734152915,58.9558441227157,inf,55.420310216782966,55.50609665440987,54.420310216782966,52.420310216782966,52.12741699796952,52.00609665440987,51.21320343559643,inf,inf,48.420310216782966,50.420310216782966,51.24873734152915,inf,inf,44.798989873223334,41.798989873223334,39.298989873223334,38.2634559672906,36.2634559672906,34.7634559672906,33.7634559672906,32.2634559672906,32.14213562373095,inf,27.31370849898476,24.31370849898476,21.81370849898476,20.692388155425117,21.81370849898476,inf
inf,71.24873734152915,71.78427124746189,70.9558441227157,68.66295090390224,66.66295090390224,65.66295090390224,64.66295090390224,63.66295090390224,62.66295090390224,61.66295090390224,60.66295090390224,60.24873734152915,60.9558441227157,inf,56.00609665440987,54.00609665440987,53.50609665440987,52.00609665440987,51.00609665440987,50.00609665440987,49.71320343559643,49.00609665440987,47.00609665440987,inf,inf,inf,inf,42.00609665440987,42.42031021678297,41.42031021678297,39.71320343559643,38.67766952966369,36.67766952966369,35.17766952966369,34.38477631085024,34.2634559672906,35.14213562373095,inf,26.31370849898476,23.31370849898476,20.81370849898476,19.692388155425117,20.81370849898476,inf
inf,72.24873734152915,73.3700576850888,71.99137802864843,69.49137802864843,inf,inf,inf,inf,63.78427124746189,62.78427124746189,62.16295090390224,61.24873734152915,62.370057685088796,inf,54.59188309203678,53.59188309203678,52.59188309203678,51.59188309203678,50.59188309203678,49.59188309203678,48.59188309203678,47.59188309203678,46.59188309203678,45.59188309203678,44.59188309203678,43.59188309203678,42.59188309203678,41.59188309203678,40.59188309203678,39.59188309203678,38.59188309203678,37.59188309203678,36.59188309203678,35.798989873223334,35.38477631085024,36.2634559672906,37.09188309203679,inf,25.31370849898476,22.31370849898476,19.81370849898476,18.692388155425117,19.81370849898476,inf
inf,71.28427124746189,72.23401871576772,71.40559159102153,72.49137802864843,73.73401871576772,73.31980515339463,70.31980515339463,67.31980515339463,66.28427124746189,65.28427124746189,64.07716446627533,63.24873734152915,64.07716446627533,inf,55.00609665440987,54.00609665440987,53.00609665440987,52.00609665440987,51.00609665440987,50.00609665440987,49.00609665440987,48.00609665440987,47.00609665440987,46.00609665440987,45.00609665440987,44.00609665440987,43.00609665440987,42.00609665440987,41.00609665440987,40.00609665440987,39.00609665440987,38.00609665440987,37.21320343559643,36.798989873223334,36.38477631085024,37.50609665440989,39.09188309203679,inf,23.27817459305202,21.31370849898476,18.81370849898476,17.692388155425117,18.81370849898476,inf
inf,70.28427124746189,70.23401871576772,69.40559159102153,70.28427124746189,71.11269837220807,72.35533905932736,71.56244584051392,70.31980515339463,69.28427124746189,68.28427124746189,67.07716446627533,66.24873734152915,67.07716446627533,inf,55.420310216782966,54.420310216782966,53.420310216782966,52.420310216782966,52.12741699796952,50.920310216782966,49.420310216782966,48.420310216782966,47.420310216782966,46.420310216782966,45.420310216782966,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.27817459305202,20.106601717798213,17.81370849898476,16.692388155425117,17.81370849898476,inf
inf,69.28427124746189,69.40559159102153,67.40559159102153,67.28427124746189,68.11269837220807,71.11269837220807,74.11269837220807,73.31980515339463,72.28427124746189,71.28427124746189,70.07716446627533,69.24873734152915,70.07716446627533,inf,55.83452377915606,55.54163056034261,54.54163056034261,53.920310216782966,53.54163056034261,51.54163056034261,51.24873734152916,50.24873734152916,47.31980515339463,46.07716446627535,44.834523779156065,44.00609665440987,43.59188309203678,43.79898987322333,42.970562748477136,42.55634918610404,inf,3.0,1.0,0,1.5,4.0,6.0,inf,17.27817459305202,18.106601717798213,16.571067811865476,15.692388155425117,16.81370849898476,inf
inf,68.28427124746189,67.99137802864844,67.28427124746189,65.28427124746189,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,55.66295090390224,55.74873734152915,55.66295090390224,54.66295090390226,53.66295090390226,inf,52.07716446627535,49.07716446627535,46.07716446627535,43.07716446627535,41.834523779156065,41.00609665440987,40.59188309203678,40.79898987322333,39.970562748477136,39.55634918610404,inf,2.414213562373095,2.121320343559643,1.5,2.8284271247461903,4.32842712474619,5.82842712474619,inf,14.278174593052023,15.278174593052023,14.571067811865476,14.692388155425117,16.192388155425117,inf
inf,67.8700576850888,66.8700576850888,65.8700576850888,64.8700576850888,63.870057685088796,62.870057685088796,61.870057685088796,60.870057685088796,59.870057685088796,58.870057685088796,57.870057685088796,56.870057685088796,55.870057685088796,55.4558441227157,54.870057685088796,54.24873734152915,54.870057685088796,55.07716446627535,54.66295090390226,inf,50.834523779156065,47.834523779156065,44.834523779156065,41.834523779156065,38.834523779156065,38.00609665440987,37.59188309203678,37.79898987322333,36.970562748477136,36.55634918610404,inf,3.414213562373095,3.621320343559643,3.5,3.621320343559643,4.621320343559643,6.621320343559643,inf,11.278174593052023,12.278174593052023,12.571067811865476,14.071067811865476,15.571067811865476,inf
